,Yearmonth,Yearmonth_LE,continentExp,continentExp_LE,countriesAndTerritories,countriesAndTerritories_LE,cases,deaths,geoId,countryterritoryCode,popData2019,14_days_1000,case/population%,deaths/population%,kmeans_cluster,predict LR
2596,20203,6,Europe,3,Armenia,8,32,0,AM,ARM,2957728.0,3.71907085,0.001,0.0,3,357.4487060611165
2597,20203,6,Europe,3,Armenia,8,33,0,AM,ARM,2957728.0,2.63715933,0.001,0.0,3,358.77966093039976
2598,20203,6,Europe,3,Armenia,8,17,0,AM,ARM,2957728.0,1.52143808,0.001,0.0,3,357.899914837668
2599,20203,6,Europe,3,Armenia,8,8,0,AM,ARM,2957728.0,0.94667258,0.0,0.0,3,359.12170337589146
2600,20203,6,Europe,3,Armenia,8,7,0,AM,ARM,2957728.0,0.6761946999999999,0.0,0.0,3,343.530555091741
2601,20203,6,Europe,3,Armenia,8,7,0,AM,ARM,2957728.0,0.43952656,0.0,0.0,3,360.7824810882881
2602,20203,6,Europe,3,Armenia,8,2,0,AM,ARM,2957728.0,0.20285841,0.0,0.0,3,367.4272743649395
2603,20203,6,Europe,3,Armenia,8,3,0,AM,ARM,2957728.0,0.13523894,0.0,0.0,3,338.06995222356153
2604,20203,6,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.03380974,0.0,0.0,3,348.11756989187376
2605,20203,6,Europe,3,Armenia,8,1,0,AM,ARM,2957728.0,0.03380974,0.0,0.0,3,348.11756989187376
2606,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2607,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2608,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2609,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2610,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2611,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2612,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2613,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2614,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2615,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2616,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2617,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2618,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2619,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2620,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2621,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2622,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2623,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2624,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2625,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2626,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2627,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2628,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2629,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2630,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2631,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2632,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2633,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2634,20202,5,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,348.11756989187376
2635,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2636,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2637,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2638,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2639,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2640,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2641,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2642,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2643,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2644,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2645,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2646,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2647,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2648,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2649,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2650,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2651,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2652,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2653,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2654,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2655,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2656,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2657,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2658,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2659,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2660,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2661,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2662,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2663,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2664,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2665,20201,1,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,354.97430796770965
2666,201912,0,Europe,3,Armenia,8,0,0,AM,ARM,2957728.0,0.0,0.0,0.0,3,370.3759656402959
2690,202011,3,America,1,Aruba,9,5,0,AW,ABW,106310.0,112.87743392,0.005,0.0,1,357.4487060611165
2799,20208,11,America,1,Aruba,9,2,0,AW,ABW,106310.0,8.46580754,0.002,0.0,0,407.69092996823605
2800,20208,11,America,1,Aruba,9,1,0,AW,ABW,106310.0,8.46580754,0.001,0.0,0,407.69092996823605
2801,20208,11,America,1,Aruba,9,0,0,AW,ABW,106310.0,12.22838867,0.0,0.0,0,407.69092996823605
2802,20208,11,America,1,Aruba,9,1,0,AW,ABW,106310.0,12.22838867,0.001,0.0,0,407.69092996823605
2803,20207,10,America,1,Aruba,9,1,0,AW,ABW,106310.0,11.28774339,0.001,0.0,0,407.69092996823605
2804,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,12.22838867,0.0,0.0,0,407.69092996823605
2805,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,12.22838867,0.0,0.0,0,407.69092996823605
2806,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,13.16903396,0.0,0.0,0,407.69092996823605
2807,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,13.16903396,0.0,0.0,0,407.69092996823605
2808,20207,10,America,1,Aruba,9,1,0,AW,ABW,106310.0,13.16903396,0.001,0.0,0,407.69092996823605
2809,20207,10,America,1,Aruba,9,1,0,AW,ABW,106310.0,12.22838867,0.001,0.0,0,407.69092996823605
2810,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,11.28774339,0.0,0.0,0,407.69092996823605
2811,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,11.28774339,0.0,0.0,0,407.69092996823605
2812,20207,10,America,1,Aruba,9,2,0,AW,ABW,106310.0,11.28774339,0.002,0.0,0,407.69092996823605
2813,20207,10,America,1,Aruba,9,2,0,AW,ABW,106310.0,9.40645283,0.002,0.0,0,407.69092996823605
2814,20207,10,America,1,Aruba,9,5,0,AW,ABW,106310.0,7.52516226,0.005,0.0,0,407.69092996823605
2815,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,2.82193585,0.0,0.0,0,409.0218848375193
2816,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2817,20207,10,America,1,Aruba,9,2,0,AW,ABW,106310.0,3.76258113,0.002,0.0,0,407.69092996823605
2818,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,2.82193585,0.0,0.0,0,409.0218848375193
2819,20207,10,America,1,Aruba,9,1,0,AW,ABW,106310.0,2.82193585,0.001,0.0,0,409.0218848375193
2820,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,1.88129057,0.0,0.0,0,408.14213874478753
2821,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2822,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2823,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2824,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2825,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2826,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2827,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2828,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2829,20207,10,America,1,Aruba,9,1,0,AW,ABW,106310.0,3.76258113,0.001,0.0,0,407.69092996823605
2830,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,2.82193585,0.0,0.0,0,409.0218848375193
2831,20207,10,America,1,Aruba,9,1,0,AW,ABW,106310.0,2.82193585,0.001,0.0,0,409.0218848375193
2832,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,1.88129057,0.0,0.0,0,408.14213874478753
2833,20207,10,America,1,Aruba,9,0,0,AW,ABW,106310.0,1.88129057,0.0,0.0,0,408.14213874478753
2834,20206,9,America,1,Aruba,9,2,0,AW,ABW,106310.0,1.88129057,0.002,0.0,0,408.14213874478753
2835,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2836,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2837,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2838,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2839,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2840,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2841,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2842,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2843,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2844,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2845,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2846,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2847,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2848,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2849,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2850,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2851,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2852,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2853,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2854,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2855,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2856,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2857,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2858,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2859,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2860,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2861,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2862,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2863,20206,9,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2864,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2865,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2866,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2867,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2868,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2869,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2870,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2871,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2872,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2873,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2874,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2875,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2876,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2877,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2878,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2879,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2880,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2881,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2882,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2883,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2884,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2885,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2886,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.94064528,0.0,0.0,0,408.0613603795645
2888,20205,8,America,1,Aruba,9,1,0,AW,ABW,106310.0,0.94064528,0.001,0.0,0,408.0613603795645
2889,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,2.82193585,0.0,0.0,0,409.0218848375193
2890,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,2.82193585,0.0,0.0,0,409.0218848375193
2891,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,2.82193585,0.0,0.0,0,409.0218848375193
2892,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2893,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,3.76258113,0.0,0.0,0,407.69092996823605
2894,20205,8,America,1,Aruba,9,0,0,AW,ABW,106310.0,4.70322641,0.0,0.0,0,407.69092996823605
2895,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,6.58451698,0.0,0.0,0,407.69092996823605
2896,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,7.52516226,0.0,0.0,0,407.69092996823605
2897,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,7.52516226,0.0,0.0,0,407.69092996823605
2898,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,7.52516226,0.0,0.0,0,407.69092996823605
2899,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,7.52516226,0.0,0.0,0,407.69092996823605
2900,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,13.16903396,0.0,0.0,0,407.69092996823605
2901,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,16.93161509,0.0,0.0,0,407.69092996823605
2902,20204,7,America,1,Aruba,9,3,0,AW,ABW,106310.0,21.6348415,0.003,0.0,0,407.69092996823605
2903,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,21.6348415,0.0,0.0,0,407.69092996823605
2904,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,24.45677735,0.0,0.0,0,407.69092996823605
2905,20204,7,America,1,Aruba,9,1,0,AW,ABW,106310.0,31.04129433,0.001,0.0,0,407.69092996823605
2906,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,30.10064905,0.0,0.0,0,407.69092996823605
2908,20204,7,America,1,Aruba,9,2,0,AW,ABW,106310.0,32.92258489,0.002,0.0,0,407.69092996823605
2910,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,34.80387546,0.0,0.0,0,407.69092996823605
2911,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,39.50710187,0.0,0.0,0,407.69092996823605
2912,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,60.20129809,0.0,0.0,0,407.69092996823605
2913,20204,7,America,1,Aruba,9,6,0,AW,ABW,106310.0,60.20129809,0.006,0.0,1,357.4487060611165
2914,20204,7,America,1,Aruba,9,4,0,AW,ABW,106310.0,54.55742639,0.004,0.0,1,357.4487060611165
2915,20204,7,America,1,Aruba,9,5,0,AW,ABW,106310.0,59.26065281,0.005,0.0,1,357.4487060611165
2916,20204,7,America,1,Aruba,9,3,0,AW,ABW,106310.0,56.43871696,0.003,0.0,1,357.4487060611165
2917,20204,7,America,1,Aruba,9,3,0,AW,ABW,106310.0,58.32000753,0.003,0.0,1,357.4487060611165
2918,20204,7,America,1,Aruba,9,7,0,AW,ABW,106310.0,63.02323394,0.007,0.0,1,357.4487060611165
2919,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,58.32000753,0.0,0.0,0,407.69092996823605
2920,20204,7,America,1,Aruba,9,2,0,AW,ABW,106310.0,60.20129809,0.002,0.0,0,407.69092996823605
2921,20204,7,America,1,Aruba,9,2,0,AW,ABW,106310.0,0.0,0.002,0.0,0,400.94752720669294
2922,20204,7,America,1,Aruba,9,5,0,AW,ABW,106310.0,0.0,0.005,0.0,0,400.94752720669294
2923,20204,7,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2924,20204,7,America,1,Aruba,9,5,0,AW,ABW,106310.0,0.0,0.005,0.0,0,400.94752720669294
2926,20203,6,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2927,20203,6,America,1,Aruba,9,0,0,AW,ABW,106310.0,0.0,0.0,0.0,0,400.94752720669294
2929,20203,6,America,1,Aruba,9,2,0,AW,ABW,106310.0,0.0,0.002,0.0,0,400.94752720669294
2930,20203,6,America,1,Aruba,9,5,0,AW,ABW,106310.0,0.0,0.005,0.0,0,400.94752720669294
2932,20203,6,America,1,Aruba,9,2,0,AW,ABW,106310.0,0.0,0.002,0.0,0,400.94752720669294
2933,20203,6,America,1,Aruba,9,2,0,AW,ABW,106310.0,0.0,0.002,0.0,0,400.94752720669294
2934,202012,4,Oceania,4,Australia,10,6,0,AU,AUS,25203200.0,0.54754952,0.0,0.0,3,351.90839942631266
2935,202012,4,Oceania,4,Australia,10,13,0,AU,AUS,25203200.0,0.55548502,0.0,0.0,3,351.90839942631266
2936,202012,4,Oceania,4,Australia,10,12,0,AU,AUS,25203200.0,0.54754952,0.0,0.0,3,351.90839942631266
2937,202012,4,Oceania,4,Australia,10,7,0,AU,AUS,25203200.0,0.52771077,0.0,0.0,3,351.90839942631266
2938,202012,4,Oceania,4,Australia,10,6,0,AU,AUS,25203200.0,0.55151727,0.0,0.0,3,351.90839942631266
2939,202012,4,Oceania,4,Australia,10,15,0,AU,AUS,25203200.0,0.55151727,0.0,0.0,3,351.90839942631266
2940,202012,4,Oceania,4,Australia,10,7,0,AU,AUS,25203200.0,0.54358177,0.0,0.0,3,351.90839942631266
2941,202012,4,Oceania,4,Australia,10,9,0,AU,AUS,25203200.0,0.57135602,0.0,0.0,3,351.90839942631266
2942,202012,4,Oceania,4,Australia,10,7,0,AU,AUS,25203200.0,0.59119477,0.0,0.0,3,351.90839942631266
2943,202012,4,Oceania,4,Australia,10,10,0,AU,AUS,25203200.0,0.63484002,0.0,0.0,3,349.8347523504599
2944,202012,4,Oceania,4,Australia,10,16,0,AU,AUS,25203200.0,0.61500127,0.0,0.0,3,349.8347523504599
2945,202012,4,Oceania,4,Australia,10,11,0,AU,AUS,25203200.0,0.57929152,0.0,0.0,3,351.90839942631266
2946,202012,4,Oceania,4,Australia,10,8,0,AU,AUS,25203200.0,0.61896902,0.0,0.0,3,349.8347523504599
2947,202012,4,Oceania,4,Australia,10,11,1,AU,AUS,25203200.0,0.61103352,0.0,0.0,3,426.0490378053805
2948,202011,3,Oceania,4,Australia,10,8,0,AU,AUS,25203200.0,0.66658202,0.0,0.0,3,343.530555091741
2949,202011,3,Oceania,4,Australia,10,11,0,AU,AUS,25203200.0,0.69038852,0.0,0.0,3,343.530555091741
2950,202011,3,Oceania,4,Australia,10,7,0,AU,AUS,25203200.0,0.67848527,0.0,0.0,3,343.530555091741
2951,202011,3,Oceania,4,Australia,10,13,0,AU,AUS,25203200.0,0.67054977,0.0,0.0,3,343.530555091741
2952,202011,3,Oceania,4,Australia,10,6,0,AU,AUS,25203200.0,0.66658202,0.0,0.0,3,343.530555091741
2953,202011,3,Oceania,4,Australia,10,13,0,AU,AUS,25203200.0,0.67451752,0.0,0.0,3,343.530555091741
2954,202011,3,Oceania,4,Australia,10,14,0,AU,AUS,25203200.0,0.66261427,0.0,0.0,3,343.530555091741
2955,202011,3,Oceania,4,Australia,10,14,0,AU,AUS,25203200.0,0.64674327,0.0,0.0,3,343.530555091741
2956,202011,3,Oceania,4,Australia,10,18,0,AU,AUS,25203200.0,0.61500127,0.0,0.0,3,349.8347523504599
2957,202011,3,Oceania,4,Australia,10,5,0,AU,AUS,25203200.0,0.57135602,0.0,0.0,3,351.90839942631266
2958,202011,3,Oceania,4,Australia,10,7,0,AU,AUS,25203200.0,0.59913027,0.0,0.0,3,349.8347523504599
2959,202011,3,Oceania,4,Australia,10,21,0,AU,AUS,25203200.0,0.61500127,0.0,0.0,3,349.8347523504599
2960,202011,3,Oceania,4,Australia,10,6,0,AU,AUS,25203200.0,0.57929152,0.0,0.0,3,351.90839942631266
2961,202011,3,Oceania,4,Australia,10,25,0,AU,AUS,25203200.0,0.58722702,0.0,0.0,3,351.90839942631266
2962,202011,3,Oceania,4,Australia,10,14,0,AU,AUS,25203200.0,0.51580752,0.0,0.0,3,351.43959532963044
2963,202011,3,Oceania,4,Australia,10,8,0,AU,AUS,25203200.0,0.48009777,0.0,0.0,3,351.43959532963044
2964,202011,3,Oceania,4,Australia,10,5,0,AU,AUS,25203200.0,0.48009777,0.0,0.0,3,351.43959532963044
2965,202011,3,Oceania,4,Australia,10,12,0,AU,AUS,25203200.0,0.51183977,0.0,0.0,3,351.43959532963044
